ORIGINATOR_TYPE,ORIGINATOR_ID,NOTABLE_TYPE,NOTABLE_ID,CONTENTS
User,17,Sentence,7134,"""Direct speech"""
User,17,Sentence,7135,"""Direct speech including PARPRED"""
User,17,Sentence,55140,"""Direct speech"""
User,17,Sentence,7141,"""Direct speech"""
User,17,Sentence,7147,"""Direct speech"""
User,17,Sentence,7148,"""Direct speech"""
User,17,Sentence,7155,"""Direct speech"""
User,17,Sentence,7159,"""Direct speech"""
User,17,Sentence,7160,"""Direct speech"""
User,17,Sentence,47348,"""Direct speech"""
User,17,Sentence,47349,"""Direct speech"""
User,17,Sentence,47351,"""Direct speech"""
User,17,Sentence,47352,"""Direct speech"""
User,17,Sentence,47353,"""Direct speech"""
User,17,Sentence,47354,"""Direct speech"""
User,17,Sentence,7169,"""Direct speech"""
User,17,Sentence,7172,"""Direct speech"""
User,17,Sentence,7173,"""Direct speech"""
User,17,Sentence,7175,"""Direct speech"""
User,17,Sentence,7176,"""Direct speech"""
User,17,Sentence,7177,"""Direct speech"""
User,17,Sentence,7179,"""Direct speech"""
User,17,Sentence,7181,"""Direct speech"""
User,17,Sentence,7182,"""Direct speech"""
User,17,Sentence,7183,"""Direct speech"""
User,17,Sentence,7187,"""Direct speech"""
User,17,Sentence,7189,"""Direct speech"""
User,17,Sentence,47356,"""Direct speech"""
User,17,Sentence,47358,"""Direct speech"""
User,17,Sentence,7201,"""Direct speech"""
User,17,Sentence,7205,"""Direct speech"""
User,17,Sentence,7206,"""Direct speech"""
User,17,Sentence,7207,"""Direct speech"""
User,17,Sentence,7213,"""Direct speech"""
User,17,Sentence,7214,"""Direct speech"""
User,17,Sentence,7215,"""Direct speech"""
User,17,Sentence,7216,"""Direct speech"""
User,17,Sentence,7218,"""Direct speech"""
User,17,Sentence,7219,"""Direct speech"""
User,17,Sentence,7222,"""Direct speech"""
User,17,Sentence,7224,"""Direct speech"""
User,17,Sentence,7226,"""Direct speech"""
User,17,Sentence,7229,"""Direct speech"""
User,17,Sentence,7230,"""Direct speech"""
User,17,Sentence,7231,"""Direct speech"""
User,17,Sentence,7232,"""Direct speech"""
User,17,Sentence,7233,"""Direct speech"""
User,17,Sentence,7234,"""Direct speech"""
User,17,Sentence,7235,"""Direct speech"""
User,17,Sentence,7236,"""Direct speech"""
User,17,Sentence,7237,"""Direct speech"""
User,17,Sentence,7239,"""Direct speech"""
User,17,Sentence,7240,"""Direct speech"""
User,17,Sentence,7241,"""Direct speech"""
User,17,Sentence,7242,"""Direct speech within direct speech"""
User,17,Sentence,7243,"""Direct speech"""
User,17,Sentence,7244,"""Direct speech"""
User,17,Sentence,7246,"""Direct speech"""
User,17,Sentence,47359,"""Direct speech"""
User,17,Sentence,56895,"""Direct speech"""
User,17,Sentence,56896,"""Direct speech"""
User,17,Sentence,7249,"""Direct speech"""
User,17,Sentence,7250,"""Direct speech"""
User,17,Sentence,7251,"""Direct speech"""
User,17,Sentence,7253,"""Direct speech"""
User,17,Sentence,7254,"""Direct speech"""
User,17,Sentence,7256,"""Direct speech"""
User,17,Sentence,7259,"""Direct speech"""
User,17,Sentence,7260,"""Direct speech"""
User,17,Sentence,7261,"""Direct speech within direct speech"""
User,17,Sentence,7262,"""Direct speech within direct speech"""
User,17,Sentence,7263,"""Direct speech"""
User,17,Sentence,7266,"""Direct speech"""
User,17,Sentence,7267,"""Direct speech"""
User,17,Sentence,7271,"""Direct speech"""
User,17,Sentence,47361,"""Direct speech"""
User,17,Sentence,47362,"""Direct speech"""
User,17,Sentence,47363,"""Direct speech"""
User,17,Sentence,47364,"""Direct speech"""
User,17,Sentence,7276,"""Direct speech"""
User,17,Sentence,7277,"""Direct speech"""
User,17,Sentence,7280,"""Direct speech"""
User,17,Sentence,7283,"""Direct speech"""
User,17,Sentence,7284,"""Direct speech"""
User,17,Sentence,7285,"""Direct speech"""
User,17,Sentence,7286,"""Direct speech"""
User,17,Sentence,47365,"""Direct speech"""
User,17,Sentence,47366,"""Direct speech"""
User,17,Sentence,47367,"""Direct speech"""
User,17,Sentence,7288,"""Direct speech"""
User,17,Sentence,7289,"""Direct speech"""
User,17,Sentence,7290,"""Direct speech"""
User,17,Sentence,7291,"""Direct speech"""
User,17,Sentence,7292,"""Direct speech"""
User,17,Sentence,7293,"""Direct speech"""
User,17,Sentence,7294,"""Direct speech"""
User,17,Sentence,7295,"""Direct speech"""
User,17,Sentence,7296,"""Direct speech"""
User,17,Sentence,47368,"""Direct speech"""
User,17,Sentence,47369,"""Direct speech"""
User,17,Sentence,7298,"""Direct speech"""
User,17,Sentence,7299,"""Direct speech"""
User,17,Sentence,7300,"""Direct speech"""
User,17,Sentence,7301,"""Direct speech"""
User,17,Sentence,7302,"""Direct speech"""
User,17,Sentence,7303,"""Direct speech within direct speech"""
User,17,Sentence,7305,"""Direct speech"""
User,17,Sentence,7306,"""Direct speech"""
User,17,Sentence,7307,"""Direct speech"""
User,17,Sentence,7308,"""Direct speech"""
User,17,Sentence,7309,"""Direct speech"""
User,17,Sentence,7310,"""Direct speech"""
User,17,Sentence,7311,"""Direct speech"""
User,17,Sentence,7312,"""Direct speech"""
User,17,Sentence,7313,"""Direct speech"""
User,17,Sentence,7314,"""Direct speech"""
User,17,Sentence,47370,"""Direct speech"""
User,17,Sentence,47371,"""Direct speech"""
User,17,Sentence,7316,"""Direct speech"""
User,17,Sentence,47372,"""Direct speech"""
User,17,Sentence,47373,"""Direct speech"""
User,17,Sentence,7318,"""Direct speech"""
User,17,Sentence,7319,"""Direct speech"""
User,17,Sentence,7320,"""Direct speech"""
User,17,Sentence,7321,"""Direct speech"""
User,17,Sentence,7322,"""Direct speech"""
User,17,Sentence,7323,"""Direct speech"""
User,17,Sentence,47374,"""Direct speech"""
User,17,Sentence,47375,"""Direct speech"""
User,17,Sentence,7330,"""Direct speech"""
User,17,Sentence,7331,"""Direct speech"""
User,17,Sentence,7334,"""Direct speech"""
User,17,Sentence,7335,"""Direct speech"""
User,17,Sentence,7336,"""Direct speech"""
User,17,Sentence,47376,"""Direct speech"""
User,17,Sentence,47377,"""Direct speech"""
User,17,Sentence,7338,"""Direct speech"""
User,17,Sentence,7339,"""Direct speech"""
User,17,Sentence,7340,"""Direct speech"""
User,17,Sentence,7345,"""Direct speech"""
User,17,Sentence,7347,"""Direct speech"""
User,17,Sentence,7348,"""Direct speech within direct speech"""
User,17,Sentence,7349,"""Direct speech within direct speech"""
User,17,Sentence,7350,"""Direct speech"""
User,17,Sentence,7354,"""Direct speech"""
User,17,Sentence,7356,"""Direct speech"""
User,17,Sentence,7358,"""Direct speech"""
User,17,Sentence,7359,"""Direct speech"""
User,17,Sentence,7360,"""Direct speech"""
User,17,Sentence,7361,"""Direct speech"""
User,17,Sentence,7363,"""Direct speech"""
User,17,Sentence,7364,"""Direct speech"""
User,17,Sentence,7367,"""Direct speech"""
User,17,Sentence,7368,"""Direct speech"""
User,17,Sentence,57373,"""Direct speech"""
User,17,Sentence,7371,"""Direct speech within direct speech"""
User,17,Sentence,7372,"""Direct speech"""
User,17,Sentence,7374,"""Direct speech"""
User,17,Sentence,7376,"""Direct speech"""
User,17,Sentence,7378,"""Direct speech"""
User,17,Sentence,7381,"""Direct speech"""
User,17,Sentence,7383,"""Direct speech"""
User,17,Sentence,7384,"""Direct speech"""
User,17,Sentence,7386,"""Direct speech"""
User,17,Sentence,7387,"""Direct speech"""
User,17,Sentence,7388,"""Direct speech"""
User,17,Sentence,7390,"""Direct speech"""
User,17,Sentence,7391,"""Direct speech"""
User,17,Sentence,7392,"""Direct speech"""
User,17,Sentence,7393,"""Direct speech"""
User,17,Sentence,7398,"""Direct speech"""
User,17,Sentence,7399,"""Direct speech"""
User,17,Sentence,47378,"""Direct speech"""
User,17,Sentence,47379,"""Direct speech"""
User,17,Sentence,47380,"""Direct speech"""
User,17,Sentence,47381,"""Direct speech"""
User,17,Sentence,7402,"""Direct speech"""
User,17,Sentence,7405,"""Direct speech"""
User,17,Sentence,7406,"""Direct speech"""
User,17,Sentence,7412,"""Direct speech"""
User,17,Sentence,7413,"""Direct speech"""
User,17,Sentence,7414,"""Direct speech"""
User,17,Sentence,56910,"""Direct speech"""
User,17,Sentence,56911,"""Direct speech within direct speech"""
User,17,Sentence,47382,"""Direct speech"""
User,17,Sentence,47383,"""Direct speech"""
User,17,Sentence,56913,"""Direct speech"""
User,17,Sentence,7429,"""Direct speech"""
User,17,Sentence,7431,"""Direct speech"""
User,17,Sentence,7432,"""Direct speech"""
User,17,Sentence,7433,"""Direct speech"""
User,17,Sentence,47384,"""Direct speech"""
User,17,Sentence,7438,"""Direct speech"""
User,17,Sentence,7440,"""Direct speech"""
User,17,Sentence,57375,"""Direct speech"""
User,17,Sentence,7445,"""Direct speech"""
User,17,Sentence,7446,"""Direct speech"""
User,17,Sentence,56962,"""Direct speech"""
User,17,Sentence,56965,"""Direct speech"""
User,17,Sentence,7453,"""Direct speech"""
User,17,Sentence,7455,"""Direct speech"""
User,17,Sentence,7458,"""Direct speech"""
User,17,Sentence,7459,"""Direct speech"""
User,17,Sentence,7465,"""Direct speech"""
User,17,Sentence,7469,"""Direct speech"""
User,17,Sentence,7471,"""Direct speech"""
User,17,Sentence,7473,"""Direct speech"""
User,17,Sentence,7475,"""Direct speech"""
User,17,Sentence,7480,"""Direct speech"""
User,17,Sentence,7491,"""Direct speech"""
User,17,Sentence,7494,"""Direct speech"""
User,17,Sentence,47386,"""Direct speech"""
User,17,Sentence,47387,"""Direct speech"""
User,17,Sentence,7497,"""Direct speech"""
User,17,Sentence,7501,"""Direct speech"""
User,17,Sentence,7503,"""Direct speech"""
User,17,Sentence,47388,"""Direct speech"""
User,17,Sentence,47389,"""Direct speech"""
User,17,Sentence,47390,"""Direct speech"""
User,17,Sentence,47391,"""Direct speech"""
User,17,Sentence,7511,"""Direct speech"""
User,17,Sentence,7521,"""Direct speech"""
User,17,Sentence,7526,"""Direct speech"""
User,17,Sentence,7527,"""Direct speech"""
User,17,Sentence,47392,"""Direct speech"""
User,17,Sentence,47393,"""Direct speech"""
User,17,Sentence,47394,"""Direct speech"""
User,17,Sentence,47395,"""Direct speech"""
User,17,Sentence,47396,"""Direct speech"""
User,17,Sentence,47397,"""Direct speech"""
User,17,Sentence,7531,"""Direct speech"""
User,17,Sentence,7543,"""Direct speech"""
User,17,Sentence,47398,"""Direct speech"""
User,17,Sentence,47399,"""Direct speech"""
User,17,Sentence,7545,"""Direct speech"""
User,17,Sentence,47400,"""Direct speech"""
User,17,Sentence,47401,"""Direct speech"""
User,17,Sentence,47402,"""Direct speech"""
User,17,Sentence,47403,"""Direct speech"""
User,17,Sentence,20159,"""Direct speech"""
User,17,Sentence,20160,"""Direct speech"""
User,17,Sentence,20161,"""Direct speech"""
User,17,Sentence,20162,"""Direct speech"""
User,17,Sentence,20164,"""Direct speech"""
User,17,Sentence,20165,"""Direct speech"""
User,17,Sentence,20167,"""Direct speech"""
User,17,Sentence,20168,"""Direct speech"""
User,17,Sentence,55124,"""Direct speech"""
User,17,Sentence,48333,"""Direct speech"""
User,17,Sentence,48334,"""Direct speech"""
User,17,Sentence,20180,"""Direct speech"""
User,17,Sentence,20181,"""Direct speech"""
User,17,Sentence,20182,"""Direct speech"""
User,17,Sentence,20183,"""Direct speech"""
User,17,Sentence,20185,"""Direct speech"""
User,17,Sentence,48336,"""Direct speech"""
User,17,Sentence,20187,"""Direct speech"""
User,17,Sentence,20188,"""Direct speech"""
User,17,Sentence,48337,"""Direct speech"""
User,17,Sentence,20192,"""Direct speech"""
User,17,Sentence,20197,"""Direct speech"""
User,17,Sentence,20198,"""Direct speech"""
User,17,Sentence,20199,"""Direct speech"""
User,17,Sentence,20200,"""Direct speech"""
User,17,Sentence,20202,"""Direct speech"""
User,17,Sentence,20203,"""Direct speech"""
User,17,Sentence,20204,"""Direct speech"""
User,17,Sentence,48339,"""Direct speech"""
User,17,Sentence,48340,"""Direct speech"""
User,17,Sentence,48341,"""Direct speech"""
User,17,Sentence,48342,"""Direct speech"""
User,17,Sentence,20207,"""Direct speech"""
User,17,Sentence,20213,"""Direct speech"""
User,17,Sentence,48344,"""Direct speech"""
User,17,Sentence,20217,"""Direct speech"""
User,17,Sentence,20221,"""Direct speech"""
User,17,Sentence,20224,"""Direct speech"""
User,17,Sentence,20225,"""Direct speech"""
User,17,Sentence,20226,"""Direct speech"""
User,17,Sentence,20227,"""Direct speech"""
User,17,Sentence,20237,"""Direct speech"""
User,17,Sentence,20238,"""Direct speech"""
User,17,Sentence,48345,"""Direct speech"""
User,17,Sentence,48346,"""Direct speech"""
User,17,Sentence,20241,"""Direct speech"""
User,17,Sentence,20243,"""Direct speech"""
User,17,Sentence,20255,"""Direct speech"""
User,17,Sentence,20259,"""Direct speech"""
User,17,Sentence,20260,"""Direct speech"""
User,17,Sentence,20272,"""Direct speech"""
User,17,Sentence,20273,"""Direct speech"""
User,17,Sentence,20275,"""Direct speech"""
User,17,Sentence,20276,"""Direct speech"""
User,17,Sentence,20318,"""Direct speech"""
User,17,Sentence,20320,"""Direct speech"""
User,17,Sentence,20323,"""Direct speech"""
User,17,Sentence,20324,"""Direct speech"""
User,17,Sentence,20326,"""Direct speech"""
User,17,Sentence,20327,"""Direct speech"""
User,17,Sentence,20329,"""Direct speech"""
User,17,Sentence,20330,"""Direct speech"""
User,17,Sentence,20332,"""Direct speech"""
User,17,Sentence,20339,"""Direct speech"""
User,17,Sentence,56875,"""Direct speech"""
User,17,Sentence,56876,"""Direct speech"""
User,17,Sentence,20343,"""Direct speech"""
User,17,Sentence,20345,"""Direct speech"""
User,17,Sentence,20346,"""Direct speech"""
User,17,Sentence,20347,"""Direct speech"""
User,17,Sentence,20349,"""Direct speech"""
User,17,Sentence,20350,"""Direct speech"""
User,17,Sentence,20351,"""Direct speech"""
User,17,Sentence,20357,"""Direct speech"""
User,17,Sentence,20358,"""Direct speech"""
User,17,Sentence,20359,"""Direct speech"""
User,17,Sentence,56877,"""Direct speech"""
User,17,Sentence,20361,"""Direct speech"""
User,17,Sentence,20364,"""Direct speech"""
User,17,Sentence,56879,"""Direct speech"""
User,17,Sentence,56880,"""Direct speech"""
User,17,Sentence,20327,"""Direct speech within direct speech"""
User,17,Sentence,20346,"""Direct speech within direct speech"""
User,17,Sentence,20382,"""Direct speech"""
User,17,Sentence,20384,"""Direct speech"""
User,17,Sentence,20385,"""Direct speech"""
User,17,Sentence,20391,"""Direct speech"""
User,17,Sentence,20394,"""Direct speech"""
User,17,Sentence,20395,"""Direct speech"""
User,17,Sentence,20399,"""Direct speech"""
User,17,Sentence,48351,"""Direct speech"""
User,17,Sentence,48352,"""Direct speech"""
User,17,Sentence,48354,"""Direct speech"""
User,17,Sentence,20411,"""Direct speech"""
User,17,Sentence,20413,"""Direct speech"""
User,17,Sentence,20414,"""Direct speech"""
User,17,Sentence,20416,"""Direct speech"""
User,17,Sentence,20417,"""Direct speech including PARPRED"""
User,17,Sentence,20420,"""Direct speech"""
User,17,Sentence,57013,"""Direct speech"""
User,17,Sentence,48356,"""Direct speech"""
User,17,Sentence,20425,"""Direct speech"""
User,17,Sentence,20430,"""Direct speech"""
User,17,Sentence,20432,"""Direct speech"""
User,17,Sentence,20433,"""Direct speech"""
User,17,Sentence,20435,"""Direct speech"""
User,17,Sentence,48358,"""Direct speech"""
User,17,Sentence,20437,"""Direct speech"""
User,17,Sentence,20439,"""Direct speech"""
User,17,Sentence,20440,"""Direct speech"""
User,17,Sentence,20441,"""Direct speech"""
User,17,Sentence,20442,"""Direct speech"""
User,17,Sentence,20443,"""Direct speech"""
User,17,Sentence,20444,"""Direct speech"""
User,17,Sentence,20445,"""Direct speech within direct speech"""
User,1,Sentence,20524,"""Direct speech"""
User,1,Sentence,20527,"""Direct speech"""
User,1,Sentence,20528,"""Direct speech"""
User,1,Sentence,20529,"""Direct speech"""
User,1,Sentence,20530,"""Direct speech"""
User,1,Sentence,20531,"""Direct speech"""
User,1,Sentence,57023,"""Direct speech within direct speech"""
User,1,Sentence,57024,"""Direct speech within direct speech"""
User,1,Sentence,48376,"""Direct speech within direct speech"""
User,1,Sentence,48379,"""Direct speech"""
User,1,Sentence,48380,"""Direct speech"""
User,1,Sentence,20540,"""Direct speech"""
User,1,Sentence,48383,"""Direct speech"""
User,1,Sentence,48384,"""Direct speech"""
User,1,Sentence,20548,"""Direct speech"""
User,1,Sentence,20550,"""Direct speech"""
User,1,Sentence,20551,"""Direct speech within direct speech"""
User,1,Sentence,20554,"""Direct speech"""
User,1,Sentence,20555,"""Direct speech"""
User,1,Sentence,20557,"""Direct speech"""
User,1,Sentence,20558,"""Direct speech"""
User,1,Sentence,20559,"""Direct speech"""
User,1,Sentence,20560,"""Direct speech"""
User,1,Sentence,20561,"""Direct speech"""
User,1,Sentence,20562,"""Direct speech"""
User,1,Sentence,20563,"""Direct speech"""
User,1,Sentence,20564,"""Direct speech"""
User,1,Sentence,57029,"""Direct speech"""
User,1,Sentence,20565,"""Direct speech"""
User,1,Sentence,20566,"""Direct speech"""
User,1,Sentence,48385,"""Direct speech"""
User,1,Sentence,48386,"""Direct speech"""
User,1,Sentence,20568,"""Direct speech"""
User,1,Sentence,20571,"""Direct speech"""
User,1,Sentence,20572,"""Direct speech"""
User,1,Sentence,48387,"""Direct speech within direct speech"""
User,1,Sentence,48388,"""Direct speech within direct speech"""
User,1,Sentence,20574,"""Direct speech"""
User,1,Sentence,20575,"""Direct speech within direct speech"""
User,1,Sentence,20576,"""Direct speech"""
User,1,Sentence,20577,"""Direct speech within direct speech"""
User,1,Sentence,20578,"""Direct speech"""
User,1,Sentence,20583,"""Direct speech"""
User,1,Sentence,20585,"""Direct speech"""
User,1,Sentence,20586,"""Direct speech including PARPRED"""
User,1,Sentence,20588,"""Direct speech"""
User,1,Sentence,20589,"""Direct speech"""
User,1,Sentence,20590,"""Direct speech"""
User,1,Sentence,20591,"""Direct speech"""
User,1,Sentence,20593,"""Direct speech"""
User,1,Sentence,20595,"""Direct speech"""
User,1,Sentence,20597,"""Direct speech"""
User,1,Sentence,48389,"""Direct speech"""
User,1,Sentence,48390,"""Direct speech"""
User,1,Sentence,20599,"""Direct speech"""
User,1,Sentence,20600,"""Direct speech"""
User,1,Sentence,20601,"""Direct speech"""
User,1,Sentence,20602,"""Direct speech"""
User,1,Sentence,20603,"""Direct speech"""
User,1,Sentence,48391,"""Direct speech"""
User,1,Sentence,48392,"""Direct speech"""
User,1,Sentence,20605,"""Direct speech"""
User,1,Sentence,20607,"""Direct speech"""
User,1,Sentence,20609,"""Direct speech"""
User,1,Sentence,48393,"""Direct speech"""
User,1,Sentence,48394,"""Direct speech"""
User,1,Sentence,20614,"""Direct speech"""
User,1,Sentence,20615,"""Direct speech"""
User,1,Sentence,20616,"""Direct speech"""
User,1,Sentence,20217,"""Direct speech"""
User,1,Sentence,20620,"""Direct speech"""
User,1,Sentence,20621,"""Direct speech"""
User,1,Sentence,20623,"""Direct speech"""
User,1,Sentence,20624,"""Direct speech"""
User,1,Sentence,20625,"""Direct speech"""
User,1,Sentence,48397,"""Direct speech"""
User,1,Sentence,48398,"""Direct speech"""
User,1,Sentence,48399,"""Direct speech"""
User,1,Sentence,48400,"""Direct speech"""
User,1,Sentence,48401,"""Direct speech"""
User,1,Sentence,20629,"""Direct speech"""
User,1,Sentence,20630,"""Direct speech"""
User,1,Sentence,20631,"""Direct speech"""
User,1,Sentence,20632,"""Direct speech"""
User,1,Sentence,20633,"""Direct speech"""
User,1,Sentence,56956,"""Direct speech"""
User,1,Sentence,20637,"""Direct speech"""
User,1,Sentence,20639,"""Direct speech"""
User,1,Sentence,20644,"""Direct speech"""
User,1,Sentence,20648,"""Direct speech"""
User,1,Sentence,20650,"""Direct speech"""
User,1,Sentence,20655,"""Direct speech"""
User,1,Sentence,20657,"""Direct speech"""
User,1,Sentence,20659,"""Direct speech"""
User,1,Sentence,20660,"""Direct speech including PARPRED"""
User,1,Sentence,20672,"""Direct speech"""
User,1,Sentence,20681,"""Direct speech"""
User,1,Sentence,20683,"""Direct speech"""
User,1,Sentence,20685,"""Direct speech"""
User,1,Sentence,20686,"""Direct speech"""
User,1,Sentence,20689,"""Direct speech"""
User,1,Sentence,20690,"""Direct speech"""
User,1,Sentence,56958,"""Direct speech"""
User,1,Sentence,20693,"""Direct speech"""
User,1,Sentence,20694,"""Direct speech"""
User,1,Sentence,20698,"""Direct speech"""
User,1,Sentence,20699,"""Direct speech"""
User,1,Sentence,20702,"""Direct speech"""
User,1,Sentence,48407,"""Direct speech"""
User,1,Sentence,48408,"""Direct speech"""
User,1,Sentence,20708,"""Direct speech"""
User,1,Sentence,48409,"""Direct speech"""
User,1,Sentence,20713,"""Direct speech"""
User,1,Sentence,20714,"""Direct speech"""
User,1,Sentence,20723,"""Direct speech"""
User,1,Sentence,20725,"""Direct speech"""
User,1,Sentence,20728,"""Direct speech"""
User,1,Sentence,20733,"""Direct speech"""
User,1,Sentence,20735,"""Direct speech"""
User,1,Sentence,20737,"""Direct speech"""
User,1,Sentence,20739,"""Direct speech"""
User,1,Sentence,20742,"""Direct speech"""
User,1,Sentence,20743,"""Direct speech"""
User,1,Sentence,20744,"""Direct speech"""
User,1,Sentence,20745,"""Direct speech"""
User,1,Sentence,20746,"""Direct speech"""
User,1,Sentence,48411,"""Direct speech"""
User,1,Sentence,48412,"""Direct speech"""
User,1,Sentence,20753,"""Direct speech including PARPRED"""
User,1,Sentence,48417,"""Direct speech"""
User,1,Sentence,48418,"""Direct speech"""
User,1,Sentence,48419,"""Direct speech"""
User,1,Sentence,48420,"""Direct speech"""
User,1,Sentence,20764,"""Direct speech"""
User,1,Sentence,20766,"""Direct speech"""
User,1,Sentence,20767,"""Direct speech"""
User,1,Sentence,20772,"""Direct speech"""
User,1,Sentence,20773,"""Direct speech"""
User,1,Sentence,20777,"""Direct speech"""
User,1,Sentence,20778,"""Direct speech"""
User,1,Sentence,20779,"""Direct speech"""
User,1,Sentence,20781,"""Direct speech"""
User,1,Sentence,20783,"""Direct speech"""
User,1,Sentence,20784,"""Direct speech"""
User,1,Sentence,20789,"""Direct speech"""
User,1,Sentence,48422,"""Direct speech"""
User,1,Sentence,48423,"""Direct speech"""
User,1,Sentence,48424,"""Direct speech"""
User,1,Sentence,20796,"""Direct speech"""
User,1,Sentence,20798,"""Direct speech"""
User,1,Sentence,48425,"""Direct speech"""
User,1,Sentence,48426,"""Direct speech"""
User,1,Sentence,20802,"""Direct speech"""
User,1,Sentence,20803,"""Direct speech"""
User,1,Sentence,20805,"""Direct speech"""
User,1,Sentence,48427,"""Direct speech"""
User,1,Sentence,48428,"""Direct speech"""
User,1,Sentence,20809,"""Direct speech"""
User,1,Sentence,20810,"""Direct speech"""
User,1,Sentence,20811,"""Direct speech"""
User,1,Sentence,20812,"""Direct speech"""
User,1,Sentence,20813,"""Direct speech"""
User,1,Sentence,20814,"""Direct speech"""
User,1,Sentence,20815,"""Direct speech within direct speech"""
User,1,Sentence,20816,"""Direct speech"""
User,1,Sentence,20817,"""Direct speech"""
User,1,Sentence,20818,"""Direct speech"""
User,1,Sentence,20819,"""Direct speech"""
User,1,Sentence,20820,"""Direct speech"""
User,1,Sentence,20821,"""Direct speech"""
User,1,Sentence,20822,"""Direct speech"""
User,1,Sentence,20823,"""Direct speech"""
User,1,Sentence,20824,"""Direct speech"""
User,1,Sentence,20825,"""Direct speech"""
User,1,Sentence,20826,"""Direct speech"""
User,1,Sentence,20827,"""Direct speech"""
User,1,Sentence,20828,"""Direct speech"""
User,1,Sentence,20829,"""Direct speech"""
User,1,Sentence,20830,"""Direct speech"""
User,1,Sentence,20831,"""Direct speech"""
User,1,Sentence,20832,"""Direct speech"""
User,1,Sentence,20833,"""Direct speech"""
User,1,Sentence,20835,"""Direct speech"""
User,1,Sentence,20837,"""Direct speech"""
User,1,Sentence,20838,"""Direct speech"""
User,1,Sentence,48429,"""Direct speech"""
User,1,Sentence,48430,"""Direct speech"""
User,1,Sentence,20841,"""Direct speech"""
User,1,Sentence,20842,"""Direct speech"""
User,1,Sentence,20844,"""Direct speech"""
User,1,Sentence,20846,"""Direct speech"""
User,1,Sentence,20847,"""Direct speech"""
User,1,Sentence,20849,"""Direct speech"""
User,1,Sentence,20851,"""Direct speech"""
User,1,Sentence,20852,"""Direct speech"""
User,1,Sentence,20854,"""Direct speech"""
User,1,Sentence,20856,"""Direct speech"""
User,1,Sentence,20857,"""Direct speech"""
User,1,Sentence,20859,"""Direct speech"""
User,1,Sentence,20861,"""Direct speech"""
User,1,Sentence,20862,"""Direct speech"""
User,1,Sentence,20863,"""Direct speech"""
User,1,Sentence,20865,"""Direct speech"""
User,1,Sentence,20866,"""Direct speech"""
User,1,Sentence,20867,"""Direct speech within direct speech"""
User,1,Sentence,20868,"""Direct speech"""
User,1,Sentence,20870,"""Direct speech"""
User,1,Sentence,20872,"""Direct speech"""
User,1,Sentence,20878,"""Direct speech"""
User,1,Sentence,20879,"""Direct speech"""
User,1,Sentence,48431,"""Direct speech"""
User,1,Sentence,48432,"""Direct speech"""
User,1,Sentence,20882,"""Direct speech"""
User,1,Sentence,20884,"""Direct speech"""
User,1,Sentence,20886,"""Direct speech"""
User,1,Sentence,20887,"""Direct speech"""
User,1,Sentence,20888,"""Direct speech"""
User,1,Sentence,20889,"""Direct speech"""
User,1,Sentence,48433,"""Direct speech"""
User,1,Sentence,48434,"""Direct speech"""
User,1,Sentence,20891,"""Direct speech"""
User,1,Sentence,20893,"""Direct speech"""
User,1,Sentence,20893,"""Direct speech"""
User,1,Sentence,20894,"""Direct speech within direct speech"" "
User,1,Sentence,20895,"""Direct speech"""
User,1,Sentence,20896,"""Direct speech within direct speech"" "
User,1,Sentence,20897,"""Direct speech within direct speech"" "
User,1,Sentence,20898,"""Direct speech within direct speech"" "
User,1,Sentence,48436,"""Direct speech"""
User,1,Sentence,48438,"""Direct speech"""
User,1,Sentence,20901,"""Direct speech"""
User,1,Sentence,20902,"""Direct speech"""
User,1,Sentence,20903,"""Direct speech"""
User,1,Sentence,48439,"""Direct speech"""
User,1,Sentence,48441,"""Direct speech"""
User,1,Sentence,20907,"""Direct speech"""
User,1,Sentence,20912,"""Direct speech"""
User,1,Sentence,20915,"""Direct speech"""
User,1,Sentence,20916,"""Direct speech"""
User,1,Sentence,20917,"""Direct speech"""
User,1,Sentence,20918,"""Direct speech"""
User,1,Sentence,20919,"""Direct speech"""
User,1,Sentence,20920,"""Direct speech"""
User,1,Sentence,20921,"""Direct speech"""
User,1,Sentence,20922,"""Direct speech"""
User,1,Sentence,20923,"""Direct speech"""
User,1,Sentence,20924,"""Direct speech"""
User,1,Sentence,20925,"""Direct speech within direct speech"" "
User,1,Sentence,20926,"""Direct speech"""
User,1,Sentence,20927,"""Direct speech"""
User,1,Sentence,20929,"""Direct speech"""
User,1,Sentence,20931,"""Direct speech"""
User,1,Sentence,20933,"""Direct speech"""
User,1,Sentence,20934,"""Direct speech"""
User,1,Sentence,20935,"""Direct speech"""
User,1,Sentence,20936,"""Direct speech"""
User,1,Sentence,20937,"""Direct speech"""
User,1,Sentence,20938,"""Direct speech"""
User,1,Sentence,20939,"""Direct speech"""
User,1,Sentence,20940,"""Direct speech"""
User,1,Sentence,20941,"""Direct speech"""
User,1,Sentence,20942,"""Direct speech"""
User,1,Sentence,20943,"""Direct speech"""
User,1,Sentence,20944,"""Direct speech"""
User,1,Sentence,20945,"""Direct speech"""
User,1,Sentence,48445,"""Direct speech"""
User,1,Sentence,48446,"""Direct speech"""
User,1,Sentence,20951,"""Direct speech"""
User,1,Sentence,20952,"""Direct speech"""
User,1,Sentence,20953,"""Direct speech"""
User,1,Sentence,20954,"""Direct speech"""
User,1,Sentence,20955,"""Direct speech"""
