SEMANTIC_RELATION_TYPE_TAG,SEMANTIC_RELATION_TAG,CONTROLLER_ID,TARGET_ID
discourse,COMPARISON_Concession_,330522,330534
discourse,CONTINGENCY_Cause_reason,330525,330520
discourse,ATTRIBUTION_Content_speech content,330534,330514
discourse,TEMPORAL_Narration_same story,330535,330534
discourse,TEMPORAL_Continuation_,330543,330514
discourse,ATTRIBUTION_Content_speech content,330545,330543
discourse,CONTINGENCY_Result_real result,330548,330545
discourse,COMPARISON_Juxtaposition_parallel,330551,330545
discourse,CONTINGENCY_Result_real result,330554,330551
discourse,COMPARISON_Juxtaposition_parallel,330556,330551
discourse,CONTINGENCY_Result_real result,330559,330556
discourse,CONTINGENCY_Cause_reason,330566,330545
discourse,COMPARISON_Juxtaposition_parallel,330571,330566
discourse,COMPARISON_Juxtaposition_parallel,330576,330571
discourse,CONTINGENCY_Condition_hypothetical,330584,330591
discourse,TEMPORAL_Continuation_,330591,330576
discourse,COMPARISON_Juxtaposition_parallel,784179,330591
discourse,CONTINGENCY_Condition_hypothetical,784180,784179
discourse,CONTINGENCY_Condition_hypothetical,784183,784186
discourse,COMPARISON_Juxtaposition_parallel,784186,784179
discourse,COMPARISON_Concession_,330619,330620
discourse,CONTINGENCY_Condition_factual present,330620,330635
discourse,ATTRIBUTION_Content_Non-verbal content,330623,330620
discourse,CONTINGENCY_Result_pragmatic result,330635,330591
discourse,TEMPORAL_Narration_new story,330643,330440
discourse,TEMPORAL_Continuation_,330648,330643
discourse,TEMPORAL_Narration_same story,784191,330648
discourse,TEMPORAL_Asynchronous_precedence,784195,784191
discourse,TEMPORAL_Narration_same story,330662,784195
discourse,CONTINGENCY_Result_real result,330662,784195
discourse,TEMPORAL_Narration_same story,330670,330662
discourse,ATTRIBUTION_Content_speech content,330678,330670
discourse,TEMPORAL_Coincidence_means,330684,330688
discourse,COMPARISON_Juxtaposition_contrast,330688,330670
discourse,TEMPORAL_Synchronous_overlap,330694,330698
discourse,CONTINGENCY_Cause_reason,330694,330698
discourse,TEMPORAL_Narration_same story,330698,330688
discourse,ATTRIBUTION_Content_speech content,330706,330698
discourse,COMPARISON_Juxtaposition_parallel,330712,330706
discourse,CONTINGENCY_Condition_factual past,330721,330724
discourse,COMPARISON_Juxtaposition_contrast,330724,330712
discourse,CONTINGENCY_Cause_pragmatic cause,330730,330724
discourse,ATTRIBUTION_Content_speech content,330733,330730
discourse,CONTINGENCY_Condition_factual present,330743,330752
discourse,TEMPORAL_Continuation_,330752,330724
discourse,CONTINGENCY_Result_pragmatic result,330758,330752
discourse,CONTINGENCY_Condition_factual present,330766,330771
discourse,COMPARISON_Juxtaposition_contrast,330771,330758
discourse,TEMPORAL_Asynchronous_precedence,330782,330783
discourse,TEMPORAL_Synchronous_overlap,330782,330783
discourse,CONTINGENCY_Condition_general,330783,330790
discourse,TEMPORAL_Continuation_,330790,330771
discourse,CONTINGENCY_Condition_general,330799,330806
discourse,TEMPORAL_Narration_same story,330800,330799
discourse,COMPARISON_Juxtaposition_contrast,330806,330790
discourse,EXPANSION_Elaboration_characterization,330809,330806
discourse,TEMPORAL_Narration_same story,330815,330806
discourse,TEMPORAL_Continuation_,330824,330815
discourse,COMPARISON_Juxtaposition_parallel,330832,330824
discourse,CONTINGENCY_Condition_general,330838,330843
discourse,TEMPORAL_Continuation_,330843,330832
discourse,TEMPORAL_Synchronous_circumstance,330847,330843
discourse,CONTINGENCY_Cause_reason,330852,330854
discourse,TEMPORAL_Narration_same story,330854,330843
discourse,ATTRIBUTION_Content_speech content,330856,330854
discourse,EXPANSION_Elaboration_characterization,330862,330856
discourse,TEMPORAL_Asynchronous_precedence,330865,330866
discourse,TEMPORAL_Narration_same story,330866,330854
discourse,ATTRIBUTION_Content_Non-verbal content,330867,330866
discourse,TEMPORAL_Continuation_,330869,330867
discourse,TEMPORAL_Narration_same story,330872,330866
discourse,TEMPORAL_Narration_same story,330874,330872
discourse,TEMPORAL_Narration_same story,330882,330874
discourse,TEMPORAL_Narration_same story,330883,330882
discourse,TEMPORAL_Narration_same story,330887,330883
discourse,CONTINGENCY_Result_real result,330887,330883
discourse,TEMPORAL_Narration_new story,330897,330698
discourse,TEMPORAL_Synchronous_overlap,330901,330897
discourse,TEMPORAL_Coincidence_manner,330904,330897
discourse,ATTRIBUTION_Content_speech content,361168,330911
discourse,TEMPORAL_Narration_same story,330927,330897
discourse,ATTRIBUTION_Content_speech content,361169,330927
discourse,TEMPORAL_Synchronous_overlap,330943,330944
discourse,TEMPORAL_Narration_new story,330944,330927
discourse,ATTRIBUTION_Content_speech content,330952,330945
discourse,EXPANSION_Restatement_specification,330955,330952
discourse,COMPARISON_Juxtaposition_contrast,330960,330955
discourse,EXPANSION_Exception_,330962,330960
discourse,COMPARISON_Sameness_,330970,330977
discourse,CONTINGENCY_Cause_reason,330977,330960
discourse,TEMPORAL_Continuation_,330989,330952
discourse,TEMPORAL_Narration_same story,331000,330989
discourse,CONTINGENCY_Cause_reason,331004,331000
discourse,CONTINGENCY_Purpose_,331010,331004
discourse,TEMPORAL_Narration_same story,361170,331004
discourse,COMPARISON_Juxtaposition_parallel,331023,330989
discourse,TEMPORAL_Narration_same story,331032,331023
discourse,CONTINGENCY_Cause_reason,331036,331032
discourse,TEMPORAL_Narration_same story,361171,331036
discourse,TEMPORAL_Asynchronous_precedence,331050,331053
discourse,TEMPORAL_Continuation_,331053,331032
discourse,CONTINGENCY_Purpose_,331069,790715
discourse,EXPANSION_Alternative_chosen alternative,790715,331053
discourse,TEMPORAL_Continuation_,331075,790715
discourse,CONTINGENCY_Condition_general,331085,331093
discourse,CONTINGENCY_Result_real result,331093,331075
discourse,CONTINGENCY_Condition_general,331098,361173
discourse,COMPARISON_Juxtaposition_contrast,361173,331093
discourse,CONTINGENCY_Result_,331106,331075
discourse,ATTRIBUTION_Content_Non-verbal content,331115,331106
discourse,TEMPORAL_Synchronous_circumstance,331126,361174
discourse,CONTINGENCY_Cause_reason,331131,331106
discourse,COMPARISON_Sameness_,331140,331131
discourse,CONTINGENCY_Condition_general,361174,331131
discourse,TEMPORAL_Synchronous_overlap,331146,331147
discourse,TEMPORAL_Narration_new story,331147,330944
discourse,ATTRIBUTION_Content_speech content,331151,331147
discourse,TEMPORAL_Narration_same story,331155,331147
discourse,TEMPORAL_Narration_same story,331157,331155
discourse,TEMPORAL_Asynchronous_precedence,331162,331163
discourse,TEMPORAL_Narration_same story,331163,331157
discourse,ATTRIBUTION_Content_Non-verbal content,331167,331163
discourse,TEMPORAL_Narration_same story,331172,331163
discourse,ATTRIBUTION_Expressive_speech expressive,331182,331172
discourse,ATTRIBUTION_Content_speech content,331190,331172
discourse,COMPARISON_Juxtaposition_contrast,331196,331190
discourse,ATTRIBUTION_Expressive_speech expressive,331201,331172
discourse,COMPARISON_Concession_,331211,331190
discourse,EXPANSION_Alternative_chosen alternative,331216,331190
discourse,CONTINGENCY_Result_real result,331224,331216
discourse,COMPARISON_Juxtaposition_contrast,331227,331224
discourse,COMPARISON_Concession_,331233,331244
discourse,CONTINGENCY_Cause_reason,331244,331227
discourse,EXPANSION_Alternative_chosen alternative,331254,331244
discourse,COMPARISON_Juxtaposition_parallel,331261,331227
discourse,CONTINGENCY_Cause_reason,331267,331261
discourse,COMPARISON_Juxtaposition_parallel,331280,331261
discourse,CONTINGENCY_Cause_reason,331284,331280
discourse,EXPANSION_Elaboration_characterization,331298,331284
discourse,TEMPORAL_Narration_same story,331300,331172
discourse,TEMPORAL_Narration_same story,331305,331300
discourse,ATTRIBUTION_Expressive_speech expressive,331308,331305
discourse,TEMPORAL_Coincidence_means,331311,331314
discourse,ATTRIBUTION_Content_speech content,331314,331305
discourse,TEMPORAL_Narration_same story,331318,331305
discourse,ATTRIBUTION_Content_speech content,331324,331318
discourse,CONTINGENCY_Cause_reason,331327,331324
discourse,COMPARISON_Juxtaposition_contrast,331340,331327
discourse,COMPARISON_Juxtaposition_parallel,331344,331324
discourse,CONTINGENCY_Cause_reason,331348,331344
discourse,COMPARISON_Juxtaposition_parallel,331358,331348
discourse,CONTINGENCY_Result_real result,331363,331348
discourse,TEMPORAL_Continuation_,331365,331363
discourse,CONTINGENCY_Cause_reason,331375,331363
discourse,COMPARISON_Juxtaposition_parallel,331379,331375
discourse,CONTINGENCY_Result_real result,331388,331348
discourse,ATTRIBUTION_Content_speech content,331390,331388
discourse,TEMPORAL_Narration_same story,331400,331390
discourse,TEMPORAL_Continuation_,331402,331400
discourse,CONTINGENCY_Result_real result,331405,331400
discourse,ATTRIBUTION_Expressive_speech expressive,331436,331318
discourse,TEMPORAL_Continuation_,331437,331388
discourse,ATTRIBUTION_Content_speech content,331440,331437
discourse,COMPARISON_Juxtaposition_parallel,331446,331344
discourse,CONTINGENCY_Cause_reason,331452,331446
discourse,EXPANSION_Restatement_specification,331460,331452
discourse,COMPARISON_Juxtaposition_parallel,331464,331460
discourse,TEMPORAL_Asynchronous_precedence,331468,331470
discourse,TEMPORAL_Narration_same story,331470,331318
discourse,TEMPORAL_Synchronous_circumstance,331484,331470
discourse,CONTINGENCY_Purpose_,331486,331484
discourse,TEMPORAL_Asynchronous_precedence,331495,331505
discourse,CONTINGENCY_Result_real result,331502,331495
discourse,ATTRIBUTION_Content_speech content,331513,331506
discourse,EXPANSION_Elaboration_characterization,331522,331513
discourse,CONTINGENCY_Cause_,331528,331513
discourse,EXPANSION_Restatement_equivalence,818196,331528
discourse,EXPANSION_Instantiation_,331550,331528
discourse,TEMPORAL_Continuation_,331562,331550
discourse,TEMPORAL_Continuation_,331567,331513
discourse,ATTRIBUTION_Content_speech content,331575,331567
discourse,COMPARISON_Juxtaposition_contrast,331590,331567
discourse,ATTRIBUTION_Content_,331594,331590
discourse,EXPANSION_Restatement_specification,331596,331590
discourse,ATTRIBUTION_Expressive_speech expressive,331608,331506
discourse,TEMPORAL_Continuation_,331609,331567
discourse,ATTRIBUTION_Content_speech content,331613,331609
discourse,CONTINGENCY_Cause_pragmatic cause,331618,331613
discourse,COMPARISON_Concession_,331627,331618
discourse,COMPARISON_Juxtaposition_contrast,331641,331627
discourse,TEMPORAL_Continuation_,331644,331613
discourse,CONTINGENCY_Cause_,331648,331644
discourse,TEMPORAL_Continuation_,331650,331644
discourse,ATTRIBUTION_Content_speech content,331669,331650
discourse,COMPARISON_Juxtaposition_contrast,331685,331669
discourse,COMPARISON_Juxtaposition_parallel,331703,331669
discourse,COMPARISON_Juxtaposition_contrast,331714,331703
discourse,CONTINGENCY_Condition_general,331718,331731
discourse,TEMPORAL_Continuation_,331731,331650
discourse,EXPANSION_Alternative_conjunctive,331735,789062
discourse,EXPANSION_Alternative_conjunctive,331738,331735
discourse,ATTRIBUTION_Content_verbal non-speech content,789062,331731
discourse,CONTINGENCY_Cause_,331744,331731
discourse,TEMPORAL_Narration_same story,331754,331505
discourse,ATTRIBUTION_Expressive_speech expressive,331762,331754
discourse,ATTRIBUTION_Content_speech content,331764,331754
discourse,ATTRIBUTION_Content_speech content,331768,331764
discourse,TEMPORAL_Narration_same story,331776,331754
discourse,ATTRIBUTION_Expressive_speech expressive,331779,331776
discourse,ATTRIBUTION_Content_speech content,331783,331776
discourse,TEMPORAL_Narration_same story,331790,331776
discourse,ATTRIBUTION_Content_speech content,331795,331790
discourse,TEMPORAL_Continuation_,331797,331795
discourse,CONTINGENCY_Cause_,331811,331795
discourse,TEMPORAL_Narration_same story,331817,331790
discourse,TEMPORAL_Coincidence_manner,331822,331817
discourse,EXPANSION_Elaboration_background,331827,331850
discourse,TEMPORAL_Continuation_,331832,331827
discourse,TEMPORAL_Coincidence_manner,331835,331832
discourse,ATTRIBUTION_Content_,331838,331835
discourse,CONTINGENCY_Cause_pragmatic cause,331842,331838
discourse,ATTRIBUTION_Content_speech content,331850,331822
discourse,ATTRIBUTION_Content_speech content,331853,331850
discourse,EXPANSION_Restatement_specification,331855,331853
discourse,TEMPORAL_Narration_same story,331861,331855
discourse,TEMPORAL_Narration_same story,331864,331861
discourse,TEMPORAL_Narration_same story,331876,331864
discourse,ATTRIBUTION_Expressive_speech expressive,331881,331876
discourse,ATTRIBUTION_Content_speech content,331883,331876
discourse,CONTINGENCY_Result_real result,331891,331883
discourse,TEMPORAL_Continuation_,331893,331891
discourse,TEMPORAL_Continuation_,331895,331893
discourse,TEMPORAL_Continuation_,331897,331895
discourse,TEMPORAL_Narration_same story,331899,331850
discourse,ATTRIBUTION_Expressive_speech expressive,331905,331899
discourse,ATTRIBUTION_Content_speech content,331913,331899
discourse,CONTINGENCY_Result_pragmatic result,331922,331913
discourse,EXPANSION_Elaboration_summary,361184,331922
discourse,TEMPORAL_Narration_same story,331934,331817
discourse,ATTRIBUTION_Content_speech content,331944,331934
discourse,ATTRIBUTION_Content_speech content,331947,331944
discourse,ATTRIBUTION_Content_Non-verbal content,331951,331947
discourse,ATTRIBUTION_Content_Non-verbal content,331957,789064
discourse,EXPANSION_Alternative_conjunctive,789064,331947
discourse,CONTINGENCY_Cause_,331962,331947
discourse,CONTINGENCY_Cause_,784879,789064
discourse,EXPANSION_Instantiation_,331971,331947
discourse,ATTRIBUTION_Content_Non-verbal content,331977,331971
discourse,COMPARISON_Juxtaposition_parallel,331979,331977
discourse,EXPANSION_Elaboration_characterization,331983,331977
discourse,COMPARISON_Juxtaposition_contrast,331991,331977
discourse,COMPARISON_Juxtaposition_contrast,331997,331971
discourse,TEMPORAL_Coincidence_means,332005,332006
discourse,CONTINGENCY_Cause_pragmatic cause,332006,331947
discourse,CONTINGENCY_Condition_factual present,332018,332024
discourse,CONTINGENCY_Result_pragmatic result,332024,332006
discourse,COMPARISON_Juxtaposition_parallel,332026,331971
discourse,ATTRIBUTION_Content_Non-verbal content,332032,332026
discourse,COMPARISON_Juxtaposition_parallel,332034,332032
discourse,COMPARISON_Juxtaposition_contrast,332036,332026
discourse,ATTRIBUTION_Content_speech content,332047,332036
discourse,CONTINGENCY_Cause_pragmatic cause,332068,361186
discourse,ATTRIBUTION_Expressive_speech expressive,332074,331934
discourse,COMPARISON_Juxtaposition_contrast,361186,332047
discourse,EXPANSION_Restatement_equivalence,332079,331947
discourse,TEMPORAL_Continuation_,332088,332079
discourse,CONTINGENCY_Cause_pragmatic cause,332097,332079
discourse,TEMPORAL_Continuation_,332103,332097
discourse,ATTRIBUTION_Content_Non-verbal content,332105,332103
discourse,COMPARISON_Juxtaposition_contrast,332109,332079
discourse,CONTINGENCY_Result_real result,332116,332109
discourse,TEMPORAL_Continuation_,332120,332026
discourse,ATTRIBUTION_Expressive_speech expressive,332124,331934
discourse,CONTINGENCY_Cause_,332127,332120
discourse,ATTRIBUTION_Content_Non-verbal content,332131,332127
discourse,TEMPORAL_Continuation_,332136,332120
discourse,TEMPORAL_Continuation_,332141,332136
discourse,TEMPORAL_Continuation_,332144,332141
discourse,CONTINGENCY_Cause_,332176,332144
discourse,TEMPORAL_Continuation_,332178,332144
discourse,TEMPORAL_Continuation_,784960,332178
discourse,TEMPORAL_Continuation_,361187,332178
discourse,CONTINGENCY_Cause_,361188,361187
discourse,ATTRIBUTION_Expressive_speech expressive,332223,331934
discourse,TEMPORAL_Continuation_,332224,361187
discourse,ATTRIBUTION_Content_speech content,332227,332224
discourse,TEMPORAL_Narration_same story,332229,332227
discourse,TEMPORAL_Narration_same story,332232,332229
discourse,TEMPORAL_Narration_same story,332233,332232
discourse,EXPANSION_Alternative_disjunctive,332248,789067
discourse,TEMPORAL_Narration_same story,332250,332248
discourse,EXPANSION_Restatement_,332254,361188
discourse,CONTINGENCY_Condition_hypothetical,789067,332254
discourse,TEMPORAL_Continuation_,332258,332254
discourse,CONTINGENCY_Condition_unreal present,332262,332273
discourse,ATTRIBUTION_Content_Non-verbal content,332269,332262
discourse,ATTRIBUTION_Content_Non-verbal content,332273,332258
discourse,CONTINGENCY_Result_pragmatic result,332281,332258
discourse,CONTINGENCY_Cause_,332293,332281
discourse,TEMPORAL_Narration_same story,332295,331934
discourse,ATTRIBUTION_Expressive_speech expressive,332301,332295
discourse,ATTRIBUTION_Content_speech content,332308,332295
discourse,TEMPORAL_Narration_same story,332315,332295
discourse,ATTRIBUTION_Content_speech content,332321,332315
discourse,TEMPORAL_Asynchronous_precedence,332349,332353
discourse,EXPANSION_Elaboration_characterization,332353,361189
discourse,TEMPORAL_Continuation_,361189,332321
discourse,CONTINGENCY_Cause_pragmatic cause,332358,361189
discourse,ATTRIBUTION_Content_speech content,332366,332358
discourse,CONTINGENCY_Condition_hypothetical,784315,784342
discourse,ATTRIBUTION_Content_speech content,784323,784315
discourse,TEMPORAL_Narration_same story,784329,784315
discourse,COMPARISON_Juxtaposition_contrast,784342,361189
discourse,TEMPORAL_Narration_same story,784360,784342
discourse,TEMPORAL_Continuation_,784369,784360
discourse,EXPANSION_Restatement_equivalence,332453,784342
discourse,CONTINGENCY_Condition_hypothetical,332461,332466
discourse,COMPARISON_Juxtaposition_contrast,332466,332453
discourse,EXPANSION_Elaboration_summary,332476,332453
discourse,TEMPORAL_Continuation_,332486,332476
discourse,TEMPORAL_Continuation_,332490,332321
discourse,CONTINGENCY_Purpose_,332491,332490
discourse,EXPANSION_Elaboration_comment,332498,332490
discourse,TEMPORAL_Continuation_,332505,332490
discourse,EXPANSION_Elaboration_comment,332510,332505
discourse,TEMPORAL_Asynchronous_succession,332513,332510
discourse,TEMPORAL_Continuation_,332515,332505
discourse,ATTRIBUTION_Content_Non-verbal content,332518,332515
discourse,CONTINGENCY_Purpose_,332519,332518
discourse,ATTRIBUTION_Expressive_speech expressive,332524,332315
discourse,ATTRIBUTION_Information source_speech,332526,361191
discourse,COMPARISON_Juxtaposition_contrast,361191,332519
discourse,CONTINGENCY_Cause_pragmatic cause,332533,361191
discourse,EXPANSION_Restatement_,332551,332533
discourse,TEMPORAL_Continuation_,361206,332551
discourse,COMPARISON_Juxtaposition_parallel,361207,332551
discourse,TEMPORAL_Continuation_,361208,361207
discourse,COMPARISON_Juxtaposition_parallel,361209,361207
discourse,TEMPORAL_Continuation_,361210,361209
discourse,TEMPORAL_Narration_same story,332579,332315
discourse,CONTINGENCY_Condition_general,332586,332593
discourse,ATTRIBUTION_Content_speech content,332593,332579
discourse,ATTRIBUTION_Content_speech content,332596,332593
discourse,TEMPORAL_Narration_same story,332599,332593
discourse,COMPARISON_Juxtaposition_parallel,332607,332593
discourse,ATTRIBUTION_Content_speech content,332610,332607
discourse,TEMPORAL_Narration_same story,332613,332607
discourse,CONTINGENCY_Condition_general,361213,332607
discourse,ATTRIBUTION_Expressive_speech expressive,332615,332579
discourse,EXPANSION_Elaboration_summary,332624,332593
discourse,COMPARISON_Juxtaposition_contrast,332633,332624
discourse,TEMPORAL_Continuation_,332641,332633
discourse,TEMPORAL_Synchronous_circumstance,332647,332658
discourse,CONTINGENCY_Result_pragmatic result,332658,332641
discourse,CONTINGENCY_Purpose_,332665,332658
discourse,TEMPORAL_Narration_same story,332675,332665
discourse,TEMPORAL_Narration_same story,332683,332675
discourse,ATTRIBUTION_Information source_,332687,332692
discourse,CONTINGENCY_Cause_,332692,332658
discourse,TEMPORAL_Asynchronous_succession,332699,332692
discourse,TEMPORAL_Synchronous_circumstance,332708,332701
discourse,EXPANSION_Elaboration_characterization,332717,332708
discourse,TEMPORAL_Narration_same story,332724,332701
discourse,TEMPORAL_Narration_same story,332725,332724
discourse,ATTRIBUTION_Content_speech content,332728,332725
discourse,ATTRIBUTION_Content_Non-verbal content,332738,332728
discourse,CONTINGENCY_Cause_pragmatic cause,332742,332738
discourse,ATTRIBUTION_Content_speech content,332744,332745
discourse,COMPARISON_Juxtaposition_contrast,332745,332728
discourse,CONTINGENCY_Condition_hypothetical,332751,332755
discourse,COMPARISON_Juxtaposition_contrast,332755,332744
discourse,COMPARISON_Juxtaposition_parallel,332774,332728
discourse,ATTRIBUTION_Content_Non-verbal content,332778,332774
discourse,ATTRIBUTION_Content_speech content,332788,332789
discourse,COMPARISON_Juxtaposition_contrast,332789,332774
discourse,CONTINGENCY_Condition_hypothetical,332795,332799
discourse,COMPARISON_Juxtaposition_contrast,332799,332788
discourse,TEMPORAL_Narration_same story,332801,332725
discourse,ATTRIBUTION_Content_speech content,332808,332805
discourse,TEMPORAL_Continuation_,332817,332808
discourse,TEMPORAL_Synchronous_circumstance,332818,332817
discourse,COMPARISON_Juxtaposition_contrast,332824,332817
discourse,TEMPORAL_Narration_same story,332826,332824
discourse,TEMPORAL_Synchronous_overlap,332837,361214
discourse,TEMPORAL_Synchronous_circumstance,332838,332837
discourse,COMPARISON_Juxtaposition_contrast,332846,332837
discourse,ATTRIBUTION_Content_speech content,361214,332826
discourse,CONTINGENCY_Result_pragmatic result,332848,361214
discourse,CONTINGENCY_Cause_pragmatic cause,332855,332848
discourse,TEMPORAL_Narration_same story,332859,332826
discourse,TEMPORAL_Narration_same story,332860,332859
discourse,ATTRIBUTION_Expressive_speech expressive,332863,332860
discourse,ATTRIBUTION_Content_speech content,332865,332860
discourse,TEMPORAL_Asynchronous_succession,332874,332865
discourse,TEMPORAL_Narration_same story,332878,332874
discourse,CONTINGENCY_Condition_hypothetical,332884,793967
discourse,TEMPORAL_Narration_same story,793967,332878
discourse,COMPARISON_Juxtaposition_contrast,332894,793967
discourse,CONTINGENCY_Condition_hypothetical,785035,332894
discourse,TEMPORAL_Narration_new story,332897,332801
discourse,EXPANSION_Elaboration_characterization,332918,361216
discourse,TEMPORAL_Narration_same story,361216,332897
discourse,TEMPORAL_Asynchronous_precedence,332928,332933
discourse,TEMPORAL_Narration_same story,332933,361216
discourse,TEMPORAL_Narration_same story,332935,332933
discourse,ATTRIBUTION_Expressive_speech expressive,332938,332935
discourse,ATTRIBUTION_Content_speech content,332940,332935
discourse,TEMPORAL_Narration_same story,332947,332935
discourse,TEMPORAL_Narration_same story,332954,332947
discourse,TEMPORAL_Narration_same story,332957,332954
discourse,TEMPORAL_Narration_same story,332961,332957
discourse,TEMPORAL_Synchronous_circumstance,332966,332974
discourse,CONTINGENCY_Cause_reason,332966,332974
discourse,CONTINGENCY_Cause_reason,332970,332966
discourse,TEMPORAL_Narration_same story,332974,332961
discourse,ATTRIBUTION_Content_speech content,332980,332974
discourse,CONTINGENCY_Result_real result,332989,332980
discourse,TEMPORAL_Narration_same story,332990,332989
discourse,TEMPORAL_Narration_same story,332998,332974
discourse,TEMPORAL_Narration_same story,333004,332998
discourse,ATTRIBUTION_Expressive_speech expressive,333006,333004
discourse,ATTRIBUTION_Content_speech content,333013,333004
discourse,TEMPORAL_Narration_same story,333024,333013
discourse,TEMPORAL_Narration_same story,333025,333024
discourse,EXPANSION_Elaboration_characterization,333034,333044
discourse,COMPARISON_Juxtaposition_parallel,333044,333013
discourse,CONTINGENCY_Result_pragmatic result,333044,333013
discourse,TEMPORAL_Synchronous_overlap,333057,333059
discourse,TEMPORAL_Narration_same story,333059,333004
discourse,TEMPORAL_Continuation_,333069,333059
discourse,TEMPORAL_Narration_,333079,333059
discourse,ATTRIBUTION_Content_speech content,333084,333079
discourse,TEMPORAL_Continuation_,333092,333084
discourse,EXPANSION_Answer_,333096,333084
discourse,EXPANSION_Elaboration_characterization,333101,333096
discourse,TEMPORAL_Narration_same story,333103,333101
discourse,CONTINGENCY_Result_real result,333109,333103
discourse,TEMPORAL_Narration_same story,333111,333109
discourse,TEMPORAL_Narration_same story,333120,333111
discourse,TEMPORAL_Narration_same story,333128,333079
discourse,ATTRIBUTION_Content_speech content,333131,333128
discourse,EXPANSION_Answer_,333138,333131
discourse,EXPANSION_Elaboration_characterization,333142,333138
discourse,TEMPORAL_Narration_same story,333144,333142
discourse,TEMPORAL_Asynchronous_succession,333152,333144
discourse,TEMPORAL_Narration_new story,333156,333128
discourse,TEMPORAL_Synchronous_circumstance,333161,333156
discourse,TEMPORAL_Synchronous_overlap,333164,333156
discourse,TEMPORAL_Narration_new story,333168,333156
discourse,ATTRIBUTION_Expressive_speech expressive,333173,333168
discourse,ATTRIBUTION_Content_speech content,361219,333168
discourse,TEMPORAL_Narration_same story,333182,333168
discourse,ATTRIBUTION_Content_speech content,333186,333182
discourse,CONTINGENCY_Cause_,333196,333186
discourse,ATTRIBUTION_Content_speech content,333199,333196
discourse,COMPARISON_Juxtaposition_contrast,333203,333199
discourse,TEMPORAL_Asynchronous_precedence,333208,333217
discourse,TEMPORAL_Narration_same story,333212,333208
discourse,CONTINGENCY_Cause_,333217,333186
discourse,TEMPORAL_Synchronous_circumstance,333224,333217
discourse,ATTRIBUTION_Expressive_speech expressive,333226,333224
discourse,ATTRIBUTION_Content_speech content,333228,333224
discourse,TEMPORAL_Narration_same story,333232,333217
discourse,TEMPORAL_Narration_same story,333233,333232
discourse,ATTRIBUTION_Content_speech content,333237,333233
discourse,ATTRIBUTION_Content_Non-verbal content,333240,333237
discourse,TEMPORAL_Narration_same story,333243,333233
discourse,ATTRIBUTION_Content_speech content,333246,333244
discourse,TEMPORAL_Continuation_,333250,333246
discourse,TEMPORAL_Continuation_,333257,333250
discourse,TEMPORAL_Narration_same story,333260,333243
discourse,ATTRIBUTION_Content_speech content,333262,333260
discourse,ATTRIBUTION_Content_speech content,333266,333262
discourse,ATTRIBUTION_Content_Non-verbal content,333269,333266
discourse,TEMPORAL_Continuation_,333271,333266
discourse,ATTRIBUTION_Expressive_speech expressive,333275,333260
discourse,TEMPORAL_Continuation_,333279,333260
discourse,TEMPORAL_Asynchronous_precedence,333289,333279
discourse,ATTRIBUTION_Content_Non-verbal content,1161844,333289
discourse,COMPARISON_Juxtaposition_contrast,785156,1161844
discourse,TEMPORAL_Continuation_,333311,333279
discourse,TEMPORAL_Narration_same story,333321,333311
discourse,TEMPORAL_Continuation_,333330,333321
discourse,COMPARISON_Juxtaposition_parallel,333337,333330
discourse,TEMPORAL_Narration_new story,333347,333182
discourse,TEMPORAL_Synchronous_circumstance,333350,333347
discourse,ATTRIBUTION_Content_speech content,333353,333350
discourse,TEMPORAL_Narration_same story,333355,333353
discourse,CONTINGENCY_Cause_reason,333360,333353
discourse,TEMPORAL_Narration_same story,333365,333347
discourse,ATTRIBUTION_Content_speech content,333368,333365
discourse,TEMPORAL_Narration_same story,333369,333368
discourse,COMPARISON_Concession_,333375,333390
discourse,TEMPORAL_Continuation_,333379,333375
discourse,TEMPORAL_Narration_same story,333387,333379
discourse,ATTRIBUTION_Content_speech content,333390,333369
discourse,CONTINGENCY_Cause_reason,333402,333390
discourse,ATTRIBUTION_Expressive_speech expressive,333408,333365
discourse,TEMPORAL_Continuation_,333409,333369
discourse,EXPANSION_Elaboration_characterization,333412,333409
discourse,TEMPORAL_Continuation_,333416,333412
discourse,TEMPORAL_Continuation_,333423,333369
discourse,COMPARISON_Juxtaposition_contrast,333440,333423
discourse,TEMPORAL_Continuation_,333443,333423
discourse,TEMPORAL_Continuation_,333449,333443
discourse,ATTRIBUTION_Content_speech content,333454,333449
discourse,TEMPORAL_Asynchronous_succession,333457,333459
discourse,ATTRIBUTION_Content_speech content,361221,333459
discourse,TEMPORAL_Asynchronous_precedence,333472,333469
discourse,CONTINGENCY_Purpose_,333482,333472
discourse,TEMPORAL_Narration_same story,333487,333469
discourse,TEMPORAL_Narration_same story,333495,333487
discourse,TEMPORAL_Narration_same story,333501,333495
discourse,TEMPORAL_Narration_same story,333504,333501
discourse,TEMPORAL_Coincidence_means,333510,333504
discourse,ATTRIBUTION_Content_speech content,333512,333510
discourse,EXPANSION_Alternative_disjunctive,361222,333512
discourse,TEMPORAL_Narration_same story,333521,333504
discourse,TEMPORAL_Narration_same story,333524,333521
discourse,TEMPORAL_Narration_same story,333525,333524
discourse,TEMPORAL_Narration_same story,333528,333525
discourse,TEMPORAL_Narration_same story,333531,333528
discourse,TEMPORAL_Narration_same story,333534,333531
